ticker,ticker_fullwidth,company_name,variants
87140,８７１４０,池田泉州ホールディングス,池田泉州ホールディングス / 87140 / 池田泉州銀行 / ISホールディングス / IS銀行 / いけしん / いけだしんしゅう / ISHD / 池田泉州 / いけだしんしゅうホールディングス
87150,８７１５０,アニコム　ホールディングス,アニコム / アニコムHD / アニコムホールディングス / 87150 / アニコム損保 / どうぶつ健保 / アニコムパフェ / アニコムクラブ / アニコムペット保険 / アニコムグループ
87250,８７２５０,ＭＳ＆ＡＤインシュアランスグループホールディングス,MS&AD / MS&ADインシュアランス / 三井住友海上 / あいおいニッセイ同和損保 / 三井ダイレクト損保 / 8725 / 三井住友海上火災保険 / あいおいニッセイ同和 / Mitsui Sumitomo Insurance / Aioi Nissay Dowa Insurance
87390,８７３９０,スパークス・グループ,スパークス・グループ / 87390 / スパークス / スパークス・アセット・マネジメント / スパークス・グループ株式会社 / スパークス・グループ株 / スパークス・グループ株式 / スパークス・グループ証券 / スパークス・グループファンド / スパークス・グループ投資信託
87500,８７５００,第一生命ホールディングス,第一生命 / 第一生命HD / 第一生命ホールディングス / 87500 / Dai-ichi Life / だいいち / だいいち生命 / DAI-ICHI / DAI-ICHI LIFE / だいせい
87660,８７６６０,東京海上ホールディングス,東京海上ホールディングス / 87660 / 東京海上日動 / TMNF / 東京海上 / トーキョーマリン / 東京海上グループ / 東京海上アセットマネジメント / 東京海上日動あんしん生命 / 東京海上日動火災保険
87710,８７７１０,イー・ギャランティ,イー・ギャランティ / 87710 / eGuarantee / イーギャラ / eG / イーギャランティ株式会社 / e保証 / イー保証 / eガラ / イーガラ
87930,８７９３０,ＮＥＣキャピタルソリューション,ＮＥＣキャピタルソリューション / 87930 / ＮＥＣキャピタル / ＮＥＣキャピ / キャピタルソリューション / ＮＥＣ / キャピソリ / ＮＥＣソリューション / ＮＥＣキャピタルソリューション株式会社 / NEC Capital Solutions
87950,８７９５０,Ｔ＆Ｄホールディングス,Ｔ＆Ｄホールディングス / 87950 / T&D / 太陽生命 / 大同生命 / T&Dフィナンシャル生命 / T&Dアセットマネジメント / T&D保険グループ / T&Dホールディングス株式会社 / T&Dホールディングスグループ
87980,８７９８０,アドバンスクリエイト,アドバンスクリエイト / 87980 / 保険市場 / 保険市場 for business / 保険市場レディース / 保険市場キッズ / 保険市場シニア / 保険市場ペット / 保険市場ライフ / 保険市場カー
88010,８８０１０,三井不動産,三井不動産 / 88010 / 三井 / Mitsui Fudosan / 三井のリパーク / 三井アウトレットパーク / 三井ガーデンホテル / ららぽーと / 三井ショッピングパーク / 三井ホーム
88020,８８０２０,三菱地所,三菱地所 / 88020 / 三菱地所レジデンス / 三菱地所ホーム / 三菱地所リアルエステートサービス / 三菱地所プロパティマネジメント / 三菱地所コミュニティ / 三菱地所設計 / 三菱地所ハウスネット / 三菱地所アーバンインベストメント
88030,８８０３０,平和不動産,平和不動産 / 88030 / 平和不 / 平和 / 平和不動産リート / 平和不動産投資法人 / 平和不動産アセットマネジメント / 平和不動産グループ / 平和不動産ビル / 平和不動産マンション / 平和不動産オフィス
88040,８８０４０,東京建物,東京建物 / 88040 / 東建 / Brillia / 東京建物不動産販売 / 東京建物アメニティサポート / 東京建物リゾート / 東京建物コミュニティ / 東京建物レジデンシャル / 東京建物オフィス
88180,８８１８０,京阪神ビルディング,申し訳ありませんが、「京阪神ビルディング」（証券コード: 88180）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持ち合わせていません。一般的に企業の略称やニックネームは、公式なものではなく、SNSや投資家の間で非公式に使われることが多いです。具体的な情報を得るには、金融ニュースやSNSを直接確認することをお勧めします。
88300,８８３００,住友不動産,住友不動産 / 8830 / スミトモ不動産 / Sumitomo Realty & Development / シティタワー / グランドヒルズ / シティハウス / シティテラス / シティタワーズ / シティレジデンス
88410,８８４１０,テーオーシー,申し訳ありませんが、「テーオーシー」（証券コード: 88410）に関連する略称、ニックネーム、製品名やブランド名についての具体的な情報は持ち合わせていません。一般的に企業名や証券コードがそのまま使われることが多いですが、詳細な略称やニックネームについては、金融ニュースやSNSでの具体的な言及を参照する必要があります。
88480,８８４８０,レオパレス２１,レオパレス２１ / 88480 / レオパレス / レオパ / Leopalace21 / Leopalace / レオネット / レオパレスリゾート / レオパレスセンター / レオパレスパートナーズ
88500,８８５００,スターツコーポレーション,スターツコーポレーション / 88500 / スターツ / STARTS / ピタットハウス / スターツ出版 / スターツホテル / スターツデベロップメント / スターツアメニティー / スターツプロシード
88600,８８６００,フジ住宅,フジ住宅 / 88600 / フジホーム / フジレジデンス / フジマンション / フジハウス / フジタウン / フジヴィラ / フジアパートメント / フジプロパティ
88640,８８６４０,空港施設,申し訳ありませんが、「空港施設」（証券コード: 88640）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は私のデータベースには含まれていません。一般的に企業の略称やニックネームは、金融ニュースやSNSでの使用状況によって変わることがあります。具体的な情報については、最新の金融ニュースやSNSを直接ご確認いただくことをお勧めします。
88690,８８６９０,明和地所,"申し訳ありませんが、特定の企業に関する略称やニックネーム、製品名やブランド名の具体的なリストを提供することはできません。ただし、一般的に企業の略称やニックネームは、会社名の一部や証券コードを基にしたものが多いです。例えば、「明和地所」の場合、以下のようなものが考えられます：

明和地所 / 88690 / 明和 / 地所 / 明和不動産 / 明和マン"
88710,８８７１０,ゴールドクレスト,申し訳ありませんが、「ゴールドクレスト」（証券コード: 88710）に関する具体的な略称、ニックネーム、製品名やブランド名の情報は持っていません。一般的に企業の略称やニックネームは、SNSや金融ニュースでの使用頻度に依存するため、特定の情報源を参照する必要があります。公式な情報や最新のトレンドを確認するには、金融ニュースサイトやSNSを直接ご覧になることをお勧めします。
88760,８８７６０,リログループ,"申し訳ありませんが、「リログループ」（証券コード: 88760）に関する具体的な略称、ニックネーム、製品名やブランド名についての情報は持っていません。ただし、一般的に企業の略称やニックネームは以下のような形式で使われることがあります：

リログループ / 88760 / リロ / Relo / リロケーション / リロネット / リロクラブ / リロエステート / リロバケーション / リロパートナ"
88770,８８７７０,エスリード,"申し訳ありませんが、具体的な略称、ニックネーム、製品名やブランド名についての情報は持っていません。ただし、一般的に企業名や証券コードがそのまま略称として使われることが多いです。エスリードの場合、以下のようなものが考えられます。

エスリード / 88770 / エスリード株式会社 / エスリードマンション / エスリード不動産 / エスリード投資 / エスリード住宅 / エ"
